Using cuDNN version 5110 on context None
Preallocating 2437/12189 Mb (0.200000) on cuda1
Mapped name None to device cuda1: TITAN X (Pascal) (0000:81:00.0)
current save dir  /home/guoyuyu/results/youtube/TS_Double_LSTM_NoBN_OptRes/save_dir/
creating directory /home/guoyuyu/results/youtube/TS_Double_LSTM_NoBN_OptRes/save_dir/
erasing everything in  /home/guoyuyu/results/youtube/TS_Double_LSTM_NoBN_OptRes/save_dir/
rm: cannot remove ‘/home/guoyuyu/results/youtube/TS_Double_LSTM_NoBN_OptRes/save_dir//*’: No such file or directory
saving model config into /home/guoyuyu/results/youtube/TS_Double_LSTM_NoBN_OptRes/save_dir/model_config.pkl
Model Type: attention
Dataset: youtube2text
Command: train_model.py
training an attention model
/home/guoyuyu/code/code_by_myself/video_caption/TS_LSTM/model_deepRNN.py:15: UserWarning: Feeding context to output directly seems to hurt.
  warnings.warn('Feeding context to output directly seems to hurt.')
Loading data
loading youtube2text opt_res features
uneven minibath chunking, overall 64, last one 12
uneven minibath chunking, overall 200, last one 91
uneven minibath chunking, overall 200, last one 168
init params
<bound method OrderedDict.keys of OrderedDict([('Wemb', Wemb), ('ts_lstm_W', ts_lstm_W), ('ts_lstm_U', ts_lstm_U), ('ts_lstm_b', ts_lstm_b), ('tu_lstm_W', tu_lstm_W), ('tu_lstm_U', tu_lstm_U), ('tu_lstm_b', tu_lstm_b), ('mu_lstm_W', mu_lstm_W), ('mu_lstm_V', mu_lstm_V), ('mu_lstm_U', mu_lstm_U), ('mu_lstm_b', mu_lstm_b), ('ff_logit_lstm_W', ff_logit_lstm_W), ('ff_logit_lstm_b', ff_logit_lstm_b)])>
buliding sampler
Building f_init... Done
building f_next...
Done
building f_log_probs
compute grad
build train fns
compilation took 23.4652 sec
Optimization
Epoch  0
Sample ( 5 )  :  a man is playing a flute
Truth  6 :  a man is cutting a tomato into pieces
Sample ( 6 )  :  a man is cutting a potato
Truth  7 :  a woman is reading a bohemian paper
Sample ( 7 )  :  a man is brushing her hair
Truth  8 :  a man plays an acoustic guitar
Sample ( 8 )  :  a man is playing a guitar
Truth  9 :  two cats were fighting with one another
Sample ( 9 )  :  a cat is playing
Epoch  7 Update  5410 Train cost mean so far 28.6732097526 fetching data time spent (sec) 0.118 update time spent (sec) 0.422
Epoch  7 Update  5420 Train cost mean so far 28.2516460368 fetching data time spent (sec) 0.106 update time spent (sec) 0.47
Epoch  7 Update  5430 Train cost mean so far 28.7139351017 fetching data time spent (sec) 0.111 update time spent (sec) 0.499
Epoch  7 Update  5440 Train cost mean so far 28.1796739596 fetching data time spent (sec) 0.106 update time spent (sec) 0.431
Epoch  7 Update  5450 Train cost mean so far 28.2967161698 fetching data time spent (sec) 0.108 update time spent (sec) 0.449
Epoch  7 Update  5460 Train cost mean so far 28.0553865333 fetching data time spent (sec) 0.1 update time spent (sec) 0.462
Epoch  7 Update  5470 Train cost mean so far 28.3892998525 fetching data time spent (sec) 0.096 update time spent (sec) 0.383
Epoch  7 Update  5480 Train cost mean so far 28.1839155274 fetching data time spent (sec) 0.113 update time spent (sec) 0.59
Epoch  7 Update  5490 Train cost mean so far 28.3213908894 fetching data time spent (sec) 0.117 update time spent (sec) 0.525
Epoch  7 Update  5500 Train cost mean so far 27.8617183502 fetching data time spent (sec) 0.117 update time spent (sec) 0.463
------------- sampling from train ----------
Truth  0 :  a slow loris holds the fingers of a lady
Sample ( 0 )  :  a woman is playing with a woman
Truth  1 :  two women are preparing some food
Sample ( 1 )  :  a woman is adding oil to a pan
Truth  2 :  french bulldog plays with ball
Sample ( 2 )  :  a cat is playing with a ball
Truth  3 :  the old woman wants to prepare pissa
Sample ( 3 )  :  a woman is cutting an egg
Truth  4 :  a squirrel is hopping around
Sample ( 4 )  :  a squirrel is running
Truth  5 :  a guy is playing a gitar
Sample ( 5 )  :  a man is playing a guitar
Truth  6 :  the boy drank water from the fountain
Sample ( 6 )  :  a man is drinking water
Truth  7 :  a man is putting shaving cream on his face
Sample ( 7 )  :  a man is styling her hair
Truth  8 :  a driver moves a car in reverse
Sample ( 8 )  :  a car is driving a car
Truth  9 :  a woman is dancing in the rain
Sample ( 9 )  :  a woman is dancing
------------- sampling from valid ----------
Truth  0 :  a cat is walking on it 's front legs
Sample ( 0 )  :  a cat is playing with a ball
Truth  1 :  people are jumping in the water
Sample ( 1 )  :  a man is driving a car
Truth  2 :  a man pours oil on tomato slices
Sample ( 2 )  :  a man is pouring water into a pan
Truth  3 :  a cat is playing
Sample ( 3 )  :  a cat is playing
Truth  4 :  two black men are walking down the isle near the dance floor in a bar
Sample ( 4 )  :  two men are fighting
Truth  5 :  a man is cutting a carrot
Sample ( 5 )  :  a woman is cutting a potato
Truth  6 :  a little boy is playing guitar on a stage
Sample ( 6 )  :  a man is exercising
Truth  7 :  someone is working on computer
Sample ( 7 )  :  a man is reading a pencil
Truth  8 :  a dog eating a watermelon
Sample ( 8 )  :  a dog is playing
Truth  9 :  the target got more bullet holes in it
Sample ( 9 )  :  a woman is eating a fish
Epoch  7 Update  5510 Train cost mean so far 28.0629865038 fetching data time spent (sec) 0.093 update time spent (sec) 0.472
Epoch  7 Update  5520 Train cost mean so far 28.6043416898 fetching data time spent (sec) 0.116 update time spent (sec) 0.516
Epoch  7 Update  5530 Train cost mean so far 28.3824519544 fetching data time spent (sec) 0.119 update time spent (sec) 0.434
Epoch  7 Update  5540 Train cost mean so far 28.4381319992 fetching data time spent (sec) 0.115 update time spent (sec) 0.424
Epoch  7 Update  5550 Train cost mean so far 28.5577002794 fetching data time spent (sec) 0.111 update time spent (sec) 0.508
Epoch  7 Update  5560 Train cost mean so far 28.3489020842 fetching data time spent (sec) 0.106 update time spent (sec) 0.418
Epoch  7 Update  5570 Train cost mean so far 28.6432514772 fetching data time spent (sec) 0.121 update time spent (sec) 0.464
Epoch  7 Update  5580 Train cost mean so far 28.2310657444 fetching data time spent (sec) 0.126 update time spent (sec) 0.441
Epoch  7 Update  5590 Train cost mean so far 28.0125043326 fetching data time spent (sec) 0.106 update time spent (sec) 0.586
Epoch  7 Update  5600 Train cost mean so far 27.7987536777 fetching data time spent (sec) 0.108 update time spent (sec) 0.415
------------- sampling from train ----------
Truth  0 :  a boy is cutting the grass
Sample ( 0 )  :  a man is cutting a tree
Truth  1 :  several people are dancing on stage
Sample ( 1 )  :  three women are dancing
Truth  2 :  a guy is speaking on the telephone
Sample ( 2 )  :  a man is talking
Truth  3 :  a man ties a noose
Sample ( 3 )  :  a man is eating the food
Truth  4 :  two women mix something in a food processor
Sample ( 4 )  :  two women are cooking
Truth  5 :  a dolphin is jumping in water
Sample ( 5 )  :  a dolphin is jumping
Truth  6 :  a dog is opening a can of food
Sample ( 6 )  :  a dog is playing with water
Truth  7 :  a man is playing guitar and singing
Sample ( 7 )  :  a man is playing a guitar
Truth  8 :  a man rides a bike down a road
Sample ( 8 )  :  a man is riding a motorcycle
Truth  9 :  a woman is pouring a drink
Sample ( 9 )  :  a woman is talking
------------- sampling from valid ----------
Truth  0 :  a cat is walking on it 's front legs
Sample ( 0 )  :  a dog is playing with a ball
Truth  1 :  people are jumping in the water
Sample ( 1 )  :  a man is driving a car
Truth  2 :  a man pours oil on tomato slices
Sample ( 2 )  :  a person is cooking
Truth  3 :  a cat is playing
Sample ( 3 )  :  a cat is eating
Truth  4 :  two black men are walking down the isle near the dance floor in a bar
Sample ( 4 )  :  two men are fighting
Truth  5 :  a man is cutting a carrot
Sample ( 5 )  :  a woman is cutting a potato
Truth  6 :  a little boy is playing guitar on a stage
Sample ( 6 )  :  a man is shooting a car
Truth  7 :  someone is working on computer
Sample ( 7 )  :  a person is taking a pencil
Truth  8 :  a dog eating a watermelon
Sample ( 8 )  :  a dog is eating
Truth  9 :  the target got more bullet holes in it
Sample ( 9 )  :  a frog is jumping
Epoch  7 Update  5610 Train cost mean so far 28.2587512476 fetching data time spent (sec) 0.115 update time spent (sec) 0.445
Epoch  7 Update  5620 Train cost mean so far 28.1560712715 fetching data time spent (sec) 0.102 update time spent (sec) 0.441
Epoch  7 Update  5630 Train cost mean so far 28.0133465966 fetching data time spent (sec) 0.115 update time spent (sec) 0.448
Epoch  7 Update  5640 Train cost mean so far 28.2690944372 fetching data time spent (sec) 0.137 update time spent (sec) 0.496
Epoch  7 Update  5650 Train cost mean so far 28.2279090922 fetching data time spent (sec) 0.104 update time spent (sec) 0.471
Epoch  7 Update  5660 Train cost mean so far 28.3185182725 fetching data time spent (sec) 0.127 update time spent (sec) 0.546
Epoch  7 Update  5670 Train cost mean so far 28.0273863521 fetching data time spent (sec) 0.108 update time spent (sec) 0.369
Epoch  7 Update  5680 Train cost mean so far 28.2368272444 fetching data time spent (sec) 0.111 update time spent (sec) 0.453
Epoch  7 Update  5690 Train cost mean so far 27.8546135618 fetching data time spent (sec) 0.097 update time spent (sec) 0.441
Epoch  7 Update  5700 Train cost mean so far 28.3310650144 fetching data time spent (sec) 0.106 update time spent (sec) 0.487
------------- sampling from train ----------
Truth  0 :  a man cooking his kichen
Sample ( 0 )  :  a person is cutting a potato
Truth  1 :  a cow is eating hay
Sample ( 1 )  :  a cow is eating grass
Truth  2 :  a man is running down several flights of stairs
Sample ( 2 )  :  a man is dancing
Truth  3 :  the persons clean the persons outside
Sample ( 3 )  :  a man is talking on the phone
Truth  4 :  the man is spreading butter on the bread
Sample ( 4 )  :  a man is cutting bread
Truth  5 :  a green ball runs over a potato
Sample ( 5 )  :  a man is cutting a potato
Truth  6 :  a man is playing the guitar
Sample ( 6 )  :  a man is playing a guitar
Truth  7 :  the woman is shooting a machine gun
Sample ( 7 )  :  a girl is shooting a gun
Truth  8 :  a young child is laughing while sitting on a couch
Sample ( 8 )  :  a baby is laughing
Truth  9 :  the boy and girl is going on the bike driving
Sample ( 9 )  :  a man is riding a motorcycle
------------- sampling from valid ----------
Truth  0 :  the dog is running and is being hit by a obstacle
Sample ( 0 )  :  a man is riding a bike
Truth  1 :  the boy danced on a park bench
Sample ( 1 )  :  a man is walking on the floor
Truth  2 :  a man gets shot on his horse
Sample ( 2 )  :  a man is walking on a field
Truth  3 :  the mouse is eating
Sample ( 3 )  :  a cat is playing
Truth  4 :  someone is shooting at a target
Sample ( 4 )  :  a woman is walking on the water
Truth  5 :  the man played his guitar
Sample ( 5 )  :  a girl is playing a guitar
Truth  6 :  one man showing stunt during skating
Sample ( 6 )  :  a man is playing with a ball
Truth  7 :  a man pours oil over tomato slices
Sample ( 7 )  :  a person is cooking a pot
Truth  8 :  one young man is throwing tennis balls at another
Sample ( 8 )  :  a man is riding a motorcycle
Truth  9 :  a man is driving a toy car in office
Sample ( 9 )  :  a man is running on the street
Epoch  7 Update  5710 Train cost mean so far 28.9196408875 fetching data time spent (sec) 0.1 update time spent (sec) 0.482
Epoch  7 Update  5720 Train cost mean so far 28.1325221538 fetching data time spent (sec) 0.099 update time spent (sec) 0.495
Epoch  7 Update  5730 Train cost mean so far 27.9541355277 fetching data time spent (sec) 0.103 update time spent (sec) 0.398
Epoch  7 Update  5740 Train cost mean so far 28.0134940438 fetching data time spent (sec) 0.105 update time spent (sec) 0.435
Epoch  7 Update  5750 Train cost mean so far 28.7434695375 fetching data time spent (sec) 0.106 update time spent (sec) 0.536
Epoch  7 Update  5760 Train cost mean so far 28.5276918579 fetching data time spent (sec) 0.115 update time spent (sec) 0.438
Epoch  7 Update  5770 Train cost mean so far 28.1037503531 fetching data time spent (sec) 0.113 update time spent (sec) 0.462
Epoch  7 Update  5780 Train cost mean so far 28.0184373746 fetching data time spent (sec) 0.117 update time spent (sec) 0.506
Epoch  7 Update  5790 Train cost mean so far 28.1439583117 fetching data time spent (sec) 0.108 update time spent (sec) 0.533
Epoch  7 Update  5800 Train cost mean so far 28.134538566 fetching data time spent (sec) 0.104 update time spent (sec) 0.517
------------- sampling from train ----------
Truth  0 :  the dog is catching a fish
Sample ( 0 )  :  a dog is swimming
Truth  1 :  a woman is adding some vegetables to frying pan
Sample ( 1 )  :  a woman is putting oil into a pan
Truth  2 :  the chef is making tomato soup
Sample ( 2 )  :  a person is cutting a potato
Truth  3 :  boy singing on the mike
Sample ( 3 )  :  a man is singing
Truth  4 :  a man fighting
Sample ( 4 )  :  a man is walking
Truth  5 :  a plane is taking off
Sample ( 5 )  :  a plane is flying
Truth  6 :  a dog is exposing cute expression
Sample ( 6 )  :  a dog is barking
Truth  7 :  a baby otter lies on a towel
Sample ( 7 )  :  two puppies are playing
Truth  8 :  a cat is riding on a vacuum
Sample ( 8 )  :  a cat is playing
Truth  9 :  a boy practicing exercise in the gym
Sample ( 9 )  :  a man is doing exercise
------------- sampling from valid ----------
Truth  0 :  two persons are in the bar
Sample ( 0 )  :  two men are dancing
Truth  1 :  the dog is eating watermelon
Sample ( 1 )  :  a dog is barking
Truth  2 :  a man put coffee in a mug
Sample ( 2 )  :  a man is putting a piece of water
Truth  3 :  a person makes french fries
Sample ( 3 )  :  a woman is pouring water into a pan
Truth  4 :  someone playing something
Sample ( 4 )  :  a woman is combing her hair
Truth  5 :  a man draws a four sided shape on a screen and then puts an x inside of it
Sample ( 5 )  :  a man is exercising
Truth  6 :  two women are dancing
Sample ( 6 )  :  two men are dancing
Truth  7 :  an indian woman is dancing
Sample ( 7 )  :  two men are dancing
Truth  8 :  kitties are playing
Sample ( 8 )  :  a cat is playing
Truth  9 :  a man is interviewing on television
Sample ( 9 )  :  a man is singing
Epoch  7 Update  5810 Train cost mean so far 27.8651902398 fetching data time spent (sec) 0.111 update time spent (sec) 0.494
Epoch  7 Update  5820 Train cost mean so far 27.7972888699 fetching data time spent (sec) 0.108 update time spent (sec) 0.489
Epoch  7 Update  5830 Train cost mean so far 28.1170568392 fetching data time spent (sec) 0.118 update time spent (sec) 0.411
Epoch  7 Update  5840 Train cost mean so far 27.9953583738 fetching data time spent (sec) 0.102 update time spent (sec) 0.538
Epoch  7 Update  5850 Train cost mean so far 27.8622678831 fetching data time spent (sec) 0.107 update time spent (sec) 0.468
Epoch  7 Update  5860 Train cost mean so far 28.5676725361 fetching data time spent (sec) 0.104 update time spent (sec) 0.448
Epoch  7 Update  5870 Train cost mean so far 28.4705847299 fetching data time spent (sec) 0.11 update time spent (sec) 0.435
Epoch  7 Update  5880 Train cost mean so far 28.0871742665 fetching data time spent (sec) 0.102 update time spent (sec) 0.374
Epoch  7 Update  5890 Train cost mean so far 27.8674636658 fetching data time spent (sec) 0.12 update time spent (sec) 0.491
Epoch  7 Update  5900 Train cost mean so far 27.8503708317 fetching data time spent (sec) 0.168 update time spent (sec) 0.608
------------- sampling from train ----------
Truth  0 :  a man pokes a drinking straw below his chin and opens his mouth to reveal the straw
Sample ( 0 )  :  a man is cutting a piece of paper
Truth  1 :  the dramatic chipmunk
Sample ( 1 )  :  a panda is playing
Truth  2 :  a man cutting fish
Sample ( 2 )  :  a man is cutting a pineapple
Truth  3 :  a man is carrying a tree
Sample ( 3 )  :  a man is carrying a tree
Truth  4 :  a kid is laughing
Sample ( 4 )  :  a baby is laughing
Truth  5 :  a man shoots a shotgun
Sample ( 5 )  :  a man is shooting a gun
Truth  6 :  the sky is looking dark
Sample ( 6 )  :  a man is shooting a gun
Truth  7 :  someone is playing a keyboard
Sample ( 7 )  :  a man is playing a piano
Truth  8 :  the cat is seeing the out side
Sample ( 8 )  :  a cat is playing
Truth  9 :  the lady cut the meat up
Sample ( 9 )  :  a woman is cutting an onion
------------- sampling from valid ----------
Truth  0 :  a man is cuting a fish
Sample ( 0 )  :  a man is peeling a potato
Truth  1 :  a person is mixing a salad
Sample ( 1 )  :  a man is cooking
Truth  2 :  a man is writing in a notebook
Sample ( 2 )  :  a man is talking
Truth  3 :  a boy is playing a flute
Sample ( 3 )  :  a man is playing a guitar
Truth  4 :  a man is sharpening a pencil with a large knife
Sample ( 4 )  :  a man is cutting a wood
Truth  5 :  the skateboarder fell off his board while doing a trick
Sample ( 5 )  :  a man is playing
Truth  6 :  the boy is playing the key borad
Sample ( 6 )  :  a man is playing a piano
Truth  7 :  a woman is pouring coffee into a mug and adding sugar cubes
Sample ( 7 )  :  a man is cutting the meat
Truth  8 :  a man is cutting potatoes
Sample ( 8 )  :  a man is cutting a potato
Truth  9 :  an uncaged bird dances to a song
Sample ( 9 )  :  a dog is playing
Epoch  7 Update  5910 Train cost mean so far 28.0529314071 fetching data time spent (sec) 0.11 update time spent (sec) 0.445
Epoch  7 Update  5920 Train cost mean so far 27.6144096238 fetching data time spent (sec) 0.104 update time spent (sec) 0.42
Epoch  7 Update  5930 Train cost mean so far 27.7252433063 fetching data time spent (sec) 0.122 update time spent (sec) 0.423
Epoch  7 Update  5940 Train cost mean so far 27.8352118309 fetching data time spent (sec) 0.102 update time spent (sec) 0.524
Epoch  7 Update  5950 Train cost mean so far 27.6238841836 fetching data time spent (sec) 0.107 update time spent (sec) 0.555
Epoch  7 Update  5960 Train cost mean so far 28.5926138699 fetching data time spent (sec) 0.11 update time spent (sec) 0.499
Epoch  7 Update  5970 Train cost mean so far 28.4083437769 fetching data time spent (sec) 0.105 update time spent (sec) 0.483
Epoch  7 Update  5980 Train cost mean so far 27.9541758257 fetching data time spent (sec) 0.112 update time spent (sec) 0.467
Epoch  7 Update  5990 Train cost mean so far 28.1220496112 fetching data time spent (sec) 0.103 update time spent (sec) 0.544
Epoch  7 Update  6000 Train cost mean so far 27.8283930027 fetching data time spent (sec) 0.119 update time spent (sec) 0.431
------------- sampling from train ----------
Truth  0 :  cats and squirrels around the house
Sample ( 0 )  :  a badger is eating
Truth  1 :  a girl carries a heavy bag across a room
Sample ( 1 )  :  a woman is cleaning a bag
Truth  2 :  a woman is doing exercise
Sample ( 2 )  :  a girl is dancing
Truth  3 :  a man is riding a scooter
Sample ( 3 )  :  a man is riding a motorcycle
Truth  4 :  a woman is putting garlic into a pan
Sample ( 4 )  :  a woman is cooking
Truth  5 :  a man playing a guitar
Sample ( 5 )  :  a man is playing a guitar
Truth  6 :  the person is power accident
Sample ( 6 )  :  a man is running
Truth  7 :  a woman is playing a guitar
Sample ( 7 )  :  a girl is playing a guitar
Truth  8 :  baby otters are playing in the water
Sample ( 8 )  :  a dog is walking
Truth  9 :  three young men are performing a dance together
Sample ( 9 )  :  two women are dancing
------------- sampling from valid ----------
Truth  0 :  a woman prepares her cup of coffee
Sample ( 0 )  :  a man is cooking
Truth  1 :  a boy is standing in the rain
Sample ( 1 )  :  a man is pushing a car
Truth  2 :  a man stuffs his face with food
Sample ( 2 )  :  a woman is peeling an apple
Truth  3 :  a man mixing some seasons in bowl
Sample ( 3 )  :  a woman is cooking
Truth  4 :  a man plays the super mario bros. theme song on a flute while beat boxing
Sample ( 4 )  :  a man is playing a guitar
Truth  5 :  someone making dice of a carrot
Sample ( 5 )  :  a woman is cutting a carrot
Truth  6 :  the man is play the mega flute
Sample ( 6 )  :  a man is playing a guitar
Truth  7 :  a boy is playing the piano
Sample ( 7 )  :  two girls are dancing
Truth  8 :  a man is showing cold steel hunting knife
Sample ( 8 )  :  a man is cutting an apple
Truth  9 :  the boys are playing in a portable pool
Sample ( 9 )  :  a woman is walking
validating...
Computing LL on 200/4291 examplesComputing LL on 400/4291 examplesComputing LL on 600/4291 examplesComputing LL on 800/4291 examplesComputing LL on 1000/4291 examplesComputing LL on 1200/4291 examplesComputing LL on 1400/4291 examplesComputing LL on 1600/4291 examplesComputing LL on 1800/4291 examplesComputing LL on 2000/4291 examplesComputing LL on 2200/4291 examplesComputing LL on 2400/4291 examplesComputing LL on 2600/4291 examplesComputing LL on 2800/4291 examplesComputing LL on 3000/4291 examplesComputing LL on 3200/4291 examplesComputing LL on 3400/4291 examplesComputing LL on 3600/4291 examplesComputing LL on 3800/4291 examplesComputing LL on 4000/4291 examplesComputing LL on 4200/4291 examplesComputing LL on 4291/4291 examples
testing...
Computing LL on 200/27768 examplesComputing LL on 400/27768 examplesComputing LL on 600/27768 examplesComputing LL on 800/27768 examplesComputing LL on 1000/27768 examplesComputing LL on 1200/27768 examplesComputing LL on 1400/27768 examplesComputing LL on 1600/27768 examplesComputing LL on 1800/27768 examplesComputing LL on 2000/27768 examplesComputing LL on 2200/27768 examplesComputing LL on 2400/27768 examplesComputing LL on 2600/27768 examplesComputing LL on 2800/27768 examplesComputing LL on 3000/27768 examplesComputing LL on 3200/27768 examplesComputing LL on 3400/27768 examplesComputing LL on 3600/27768 examplesComputing LL on 3800/27768 examplesComputing LL on 4000/27768 examplesComputing LL on 4200/27768 examplesComputing LL on 4400/27768 examplesComputing LL on 4600/27768 examplesComputing LL on 4800/27768 examplesComputing LL on 5000/27768 examplesComputing LL on 5200/27768 examplesComputing LL on 5400/27768 examplesComputing LL on 5600/27768 examplesComputing LL on 5800/27768 examplesComputing LL on 6000/27768 examplesComputing LL on 6200/27768 examplesComputing LL on 6400/27768 examplesComputing LL on 6600/27768 examplesComputing LL on 6800/27768 examplesComputing LL on 7000/27768 examplesComputing LL on 7200/27768 examplesComputing LL on 7400/27768 examplesComputing LL on 7600/27768 examplesComputing LL on 7800/27768 examplesComputing LL on 8000/27768 examplesComputing LL on 8200/27768 examplesComputing LL on 8400/27768 examplesComputing LL on 8600/27768 examplesComputing LL on 8800/27768 examplesComputing LL on 9000/27768 examplesComputing LL on 9200/27768 examplesComputing LL on 9400/27768 examplesComputing LL on 9600/27768 examplesComputing LL on 9800/27768 examplesComputing LL on 10000/27768 examplesComputing LL on 10200/27768 examplesComputing LL on 10400/27768 examplesComputing LL on 10600/27768 examplesComputing LL on 10800/27768 examplesComputing LL on 11000/27768 examplesComputing LL on 11200/27768 examplesComputing LL on 11400/27768 examplesComputing LL on 11600/27768 examplesComputing LL on 11800/27768 examplesComputing LL on 12000/27768 examplesComputing LL on 12200/27768 examplesComputing LL on 12400/27768 examplesComputing LL on 12600/27768 examplesComputing LL on 12800/27768 examplesComputing LL on 13000/27768 examplesComputing LL on 13200/27768 examplesComputing LL on 13400/27768 examplesComputing LL on 13600/27768 examplesComputing LL on 13800/27768 examplesComputing LL on 14000/27768 examplesComputing LL on 14200/27768 examplesComputing LL on 14400/27768 examplesComputing LL on 14600/27768 examplesComputing LL on 14800/27768 examplesComputing LL on 15000/27768 examplesComputing LL on 15200/27768 examplesComputing LL on 15400/27768 examplesComputing LL on 15600/27768 examplesComputing LL on 15800/27768 examplesComputing LL on 16000/27768 examplesComputing LL on 16200/27768 examplesComputing LL on 16400/27768 examplesComputing LL on 16600/27768 examplesComputing LL on 16800/27768 examplesComputing LL on 17000/27768 examplesComputing LL on 17200/27768 examplesComputing LL on 17400/27768 examplesComputing LL on 17600/27768 examplesComputing LL on 17800/27768 examplesComputing LL on 18000/27768 examplesComputing LL on 18200/27768 examplesComputing LL on 18400/27768 examplesComputing LL on 18600/27768 examplesComputing LL on 18800/27768 examplesComputing LL on 19000/27768 examplesComputing LL on 19200/27768 examplesComputing LL on 19400/27768 examplesComputing LL on 19600/27768 examplesComputing LL on 19800/27768 examplesComputing LL on 20000/27768 examplesComputing LL on 20200/27768 examplesComputing LL on 20400/27768 examplesComputing LL on 20600/27768 examplesComputing LL on 20800/27768 examplesComputing LL on 21000/27768 examplesComputing LL on 21200/27768 examplesComputing LL on 21400/27768 examplesComputing LL on 21600/27768 examplesComputing LL on 21800/27768 examplesComputing LL on 22000/27768 examplesComputing LL on 22200/27768 examplesComputing LL on 22400/27768 examplesComputing LL on 22600/27768 examplesComputing LL on 22800/27768 examplesComputing LL on 23000/27768 examplesComputing LL on 23200/27768 examplesComputing LL on 23400/27768 examplesComputing LL on 23600/27768 examplesComputing LL on 23800/27768 examplesComputing LL on 24000/27768 examplesComputing LL on 24200/27768 examplesComputing LL on 24400/27768 examplesComputing LL on 24600/27768 examplesComputing LL on 24800/27768 examplesComputing LL on 25000/27768 examplesComputing LL on 25200/27768 examplesComputing LL on 25400/27768 examplesComputing LL on 25600/27768 examplesComputing LL on 25800/27768 examplesComputing LL on 26000/27768 examplesComputing LL on 26200/27768 examplesComputing LL on 26400/27768 examplesComputing LL on 26600/27768 examplesComputing LL on 26800/27768 examplesComputing LL on 27000/27768 examplesComputing LL on 27200/27768 examplesComputing LL on 27400/27768 examplesComputing LL on 27600/27768 examplesComputing LL on 27768/27768 examples
Valid Set... sampling 0/100
sampling 1/100
sampling 2/100
sampling 3/100
sampling 4/100
sampling 5/100
sampling 6/100
sampling 7/100
sampling 8/100
sampling 9/100
sampling 10/100
sampling 11/100
sampling 12/100
sampling 13/100
sampling 14/100
sampling 15/100
sampling 16/100
sampling 17/100
sampling 18/100
sampling 19/100
sampling 20/100
sampling 21/100
sampling 22/100
sampling 23/100
sampling 24/100
sampling 25/100
sampling 26/100
sampling 27/100
sampling 28/100
sampling 29/100
sampling 30/100
sampling 31/100
sampling 32/100
sampling 33/100
sampling 34/100
sampling 35/100
sampling 36/100
sampling 37/100
sampling 38/100
sampling 39/100
sampling 40/100
sampling 41/100
sampling 42/100
sampling 43/100
sampling 44/100
sampling 45/100
sampling 46/100
sampling 47/100
sampling 48/100
sampling 49/100
sampling 50/100
sampling 51/100
sampling 52/100
sampling 53/100
sampling 54/100
sampling 55/100
sampling 56/100
sampling 57/100
sampling 58/100
sampling 59/100
sampling 60/100
sampling 61/100
sampling 62/100
sampling 63/100
sampling 64/100
sampling 65/100
sampling 66/100
sampling 67/100
sampling 68/100
sampling 69/100
sampling 70/100
sampling 71/100
sampling 72/100
sampling 73/100
sampling 74/100
sampling 75/100
sampling 76/100
sampling 77/100
sampling 78/100
sampling 79/100
sampling 80/100
sampling 81/100
sampling 82/100
sampling 83/100
sampling 84/100
sampling 85/100
sampling 86/100
sampling 87/100
sampling 88/100
sampling 89/100
sampling 90/100
sampling 91/100
sampling 92/100
sampling 93/100
sampling 94/100
sampling 95/100
sampling 96/100
sampling 97/100
sampling 98/100
sampling 99/100
Test Set... sampling 0/670
sampling 1/670
sampling 2/670
sampling 3/670
sampling 4/670
sampling 5/670
sampling 6/670
sampling 7/670
sampling 8/670
sampling 9/670
sampling 10/670
sampling 11/670
sampling 12/670
sampling 13/670
sampling 14/670
sampling 15/670
sampling 16/670
sampling 17/670
sampling 18/670
sampling 19/670
sampling 20/670
sampling 21/670
sampling 22/670
sampling 23/670
sampling 24/670
sampling 25/670
sampling 26/670
sampling 27/670
sampling 28/670
sampling 29/670
sampling 30/670
sampling 31/670
sampling 32/670
sampling 33/670
sampling 34/670
sampling 35/670
sampling 36/670
sampling 37/670
sampling 38/670
sampling 39/670
sampling 40/670
sampling 41/670
sampling 42/670
sampling 43/670
sampling 44/670
sampling 45/670
sampling 46/670
sampling 47/670
sampling 48/670
sampling 49/670
sampling 50/670
sampling 51/670
sampling 52/670
sampling 53/670
sampling 54/670
sampling 55/670
sampling 56/670
sampling 57/670
sampling 58/670
sampling 59/670
sampling 60/670
sampling 61/670
sampling 62/670
sampling 63/670
sampling 64/670
sampling 65/670
sampling 66/670
sampling 67/670
sampling 68/670
sampling 69/670
sampling 70/670
sampling 71/670
sampling 72/670
sampling 73/670
sampling 74/670
sampling 75/670
sampling 76/670
sampling 77/670
sampling 78/670
sampling 79/670
sampling 80/670
sampling 81/670
sampling 82/670
sampling 83/670
sampling 84/670
sampling 85/670
sampling 86/670
sampling 87/670
sampling 88/670
sampling 89/670
sampling 90/670
sampling 91/670
sampling 92/670
sampling 93/670
sampling 94/670
sampling 95/670
sampling 96/670
sampling 97/670
sampling 98/670
sampling 99/670
sampling 100/670
sampling 101/670
sampling 102/670
sampling 103/670
sampling 104/670
sampling 105/670
sampling 106/670
sampling 107/670
sampling 108/670
sampling 109/670
sampling 110/670
sampling 111/670
sampling 112/670
sampling 113/670
sampling 114/670
sampling 115/670
sampling 116/670
sampling 117/670
sampling 118/670
sampling 119/670
sampling 120/670
sampling 121/670
sampling 122/670
