Using cuDNN version 5110 on context None
Preallocating 3656/12189 Mb (0.300000) on cuda1
Mapped name None to device cuda1: TITAN X (Pascal) (0000:81:00.0)
current save dir  /home/guoyuyu/results/youtube/MP_Double_LSTM_Res/save_dir/
creating directory /home/guoyuyu/results/youtube/MP_Double_LSTM_Res/save_dir/
erasing everything in  /home/guoyuyu/results/youtube/MP_Double_LSTM_Res/save_dir/
rm: cannot remove ‘/home/guoyuyu/results/youtube/MP_Double_LSTM_Res/save_dir//*’: No such file or directory
saving model config into /home/guoyuyu/results/youtube/MP_Double_LSTM_Res/save_dir/model_config.pkl
Model Type: attention
Dataset: youtube2text
Command: train_model.py
training an attention model
/home/guoyuyu/code/code_by_myself/video_caption/MP_LSTM/model_deepRNN.py:15: UserWarning: Feeding context to output directly seems to hurt.
  warnings.warn('Feeding context to output directly seems to hurt.')
Loading data
loading youtube2text googlenet features
uneven minibath chunking, overall 64, last one 12
uneven minibath chunking, overall 200, last one 91
uneven minibath chunking, overall 200, last one 168
init params
<bound method OrderedDict.keys of OrderedDict([('Wemb', Wemb), ('tu_lstm_W', tu_lstm_W), ('tu_lstm_U', tu_lstm_U), ('tu_lstm_b', tu_lstm_b), ('mu_lstm_W', mu_lstm_W), ('mu_lstm_V', mu_lstm_V), ('mu_lstm_U', mu_lstm_U), ('mu_lstm_b', mu_lstm_b), ('ff_logit_lstm_W', ff_logit_lstm_W), ('ff_logit_lstm_b', ff_logit_lstm_b)])>
buliding sampler
Building f_init... Done
building f_next...
Done
building f_log_probs
compute grad
build train fns
compilation took 33.8547 sec
Optimization
Epoch  0
Truth  3 :  frankenstein is carrying a man over his shoulder
Sample ( 3 )  :  a man is riding a wall
Truth  4 :  a lady took her dog for a walk
Sample ( 4 )  :  a dog is walking
Truth  5 :  the person is doing the pencil sharping them
Sample ( 5 )  :  a man is cutting a gun
Truth  6 :  a person is playing the guitar
Sample ( 6 )  :  a man is playing a guitar
Truth  7 :  a man is taking the knife and cut the vegetable
Sample ( 7 )  :  a man is slicing a potato
Truth  8 :  kids are playing in a bath tub
Sample ( 8 )  :  a man is crying
Truth  9 :  two baby beavers moving about in their play pen
Sample ( 9 )  :  the animal is eating
Epoch  8 Update  6610 Train cost mean so far 26.2047423896 fetching data time spent (sec) 0.069 update time spent (sec) 0.579
Epoch  8 Update  6620 Train cost mean so far 26.3742230191 fetching data time spent (sec) 0.069 update time spent (sec) 0.648
Epoch  8 Update  6630 Train cost mean so far 26.556972892 fetching data time spent (sec) 0.083 update time spent (sec) 0.516
Epoch  8 Update  6640 Train cost mean so far 26.1792415997 fetching data time spent (sec) 0.061 update time spent (sec) 0.59
Epoch  8 Update  6650 Train cost mean so far 25.7566701412 fetching data time spent (sec) 0.069 update time spent (sec) 0.674
Epoch  8 Update  6660 Train cost mean so far 26.0996610192 fetching data time spent (sec) 0.053 update time spent (sec) 0.497
Epoch  8 Update  6670 Train cost mean so far 26.1839896212 fetching data time spent (sec) 0.064 update time spent (sec) 0.405
Epoch  8 Update  6680 Train cost mean so far 25.8795092026 fetching data time spent (sec) 0.055 update time spent (sec) 0.483
Epoch  8 Update  6690 Train cost mean so far 25.856807789 fetching data time spent (sec) 0.07 update time spent (sec) 0.495
Epoch  8 Update  6700 Train cost mean so far 26.0833697805 fetching data time spent (sec) 0.066 update time spent (sec) 0.598
------------- sampling from train ----------
Truth  0 :  a man is walking with a horse
Sample ( 0 )  :  a man is walking
Truth  1 :  a cat puts its head in a paper bag then manages to remove the paper bag from its head
Sample ( 1 )  :  a cat is playing
Truth  2 :  a man is riding a horse
Sample ( 2 )  :  a man is riding a horse
Truth  3 :  a person is cutting a bell pepper
Sample ( 3 )  :  a person is cutting a pepper
Truth  4 :  a person is making the hot ice
Sample ( 4 )  :  a person is stirring something
Truth  5 :  funny animals
Sample ( 5 )  :  a monkey is pulling a dog
Truth  6 :  a man is shooting
Sample ( 6 )  :  a man is shooting
Truth  7 :  animals are running
Sample ( 7 )  :  zebras are running
Truth  8 :  a man is slicing a loaf of bread
Sample ( 8 )  :  a person is slicing bread
Truth  9 :  a person is making yakibuta ramen
Sample ( 9 )  :  a person is boiling eggs
------------- sampling from valid ----------
Truth  0 :  the dog is running and is being hit by a obstacle
Sample ( 0 )  :  a man is riding a bicycle
Truth  1 :  the boy danced on a park bench
Sample ( 1 )  :  a man is running
Truth  2 :  a man gets shot on his horse
Sample ( 2 )  :  a man is riding a horse
Truth  3 :  the mouse is eating
Sample ( 3 )  :  a baby is playing
Truth  4 :  someone is shooting at a target
Sample ( 4 )  :  a man is walking
Truth  5 :  the man played his guitar
Sample ( 5 )  :  a man is playing a guitar
Truth  6 :  one man showing stunt during skating
Sample ( 6 )  :  a man is running
Truth  7 :  a man pours oil over tomato slices
Sample ( 7 )  :  a person is adding sauce into a bowl
Truth  8 :  one young man is throwing tennis balls at another
Sample ( 8 )  :  a man is riding a bicycle
Truth  9 :  a man is driving a toy car in office
Sample ( 9 )  :  a man is riding a car
Epoch  8 Update  6710 Train cost mean so far 25.8040496114 fetching data time spent (sec) 0.063 update time spent (sec) 0.444
Epoch  8 Update  6720 Train cost mean so far 26.2347452102 fetching data time spent (sec) 0.073 update time spent (sec) 0.868
Epoch  8 Update  6730 Train cost mean so far 26.2804352895 fetching data time spent (sec) 0.062 update time spent (sec) 0.539
Epoch  8 Update  6740 Train cost mean so far 25.9278407354 fetching data time spent (sec) 0.063 update time spent (sec) 0.515
Epoch  8 Update  6750 Train cost mean so far 26.1080628393 fetching data time spent (sec) 0.063 update time spent (sec) 0.63
Epoch  8 Update  6760 Train cost mean so far 26.2205784702 fetching data time spent (sec) 0.065 update time spent (sec) 0.601
Epoch  8 Update  6770 Train cost mean so far 26.4168225302 fetching data time spent (sec) 0.077 update time spent (sec) 0.709
Epoch  8 Update  6780 Train cost mean so far 26.5836119704 fetching data time spent (sec) 0.062 update time spent (sec) 0.588
Epoch  8 Update  6790 Train cost mean so far 26.9010077438 fetching data time spent (sec) 0.062 update time spent (sec) 0.55
Epoch  8 Update  6800 Train cost mean so far 26.4834284669 fetching data time spent (sec) 0.068 update time spent (sec) 0.674
------------- sampling from train ----------
Truth  0 :  a girl is taking on the phone to another girl
Sample ( 0 )  :  two girls are talking on the phone
Truth  1 :  a pineapple is sliced with a knife
Sample ( 1 )  :  a man is cutting a pineapple
Truth  2 :  a man seasons dough
Sample ( 2 )  :  a man is seasoning dough
Truth  3 :  a woman cooking omurice
Sample ( 3 )  :  a woman is cutting meat
Truth  4 :  a boy and girl siting on motorbike to go somewhere
Sample ( 4 )  :  a man is riding a motorcycle
Truth  5 :  dasavatharam song copied from vikram 's movie
Sample ( 5 )  :  men are dancing
Truth  6 :  a snake is crawling
Sample ( 6 )  :  a snake is moving
Truth  7 :  the girl gave the man a passionate kiss
Sample ( 7 )  :  a man is kissing
Truth  8 :  a woman is cutting pineapple
Sample ( 8 )  :  a woman is cutting pineapple
Truth  9 :  baby sea turtles crawl across sand
Sample ( 9 )  :  baby turtles are walking
------------- sampling from valid ----------
Truth  0 :  two cats playfully fight
Sample ( 0 )  :  a cat is playing
Truth  1 :  the person is cutting tomato
Sample ( 1 )  :  a man is peeling a vegetable
Truth  2 :  a man is writing
Sample ( 2 )  :  a man is playing
Truth  3 :  a man is doing some skating stunts
Sample ( 3 )  :  a man is running
Truth  4 :  the person is playing drums
Sample ( 4 )  :  a man is playing
Truth  5 :  someone petting a beaver
Sample ( 5 )  :  the animal is eating
Truth  6 :  a person eating with hands and spoon
Sample ( 6 )  :  a man is making something
Truth  7 :  a boy trying to walk and dance
Sample ( 7 )  :  a child is dancing
Truth  8 :  a man cuts some wood with a knife
Sample ( 8 )  :  a man is cutting a gun
Truth  9 :  a man wearing rubber gloves holds a hunting knife perpendicular on a piece of wood and hammers the blade with a wooden stick
Sample ( 9 )  :  a man is cutting a knife
Epoch  8 Update  6810 Train cost mean so far 25.9551106273 fetching data time spent (sec) 0.07 update time spent (sec) 0.622
Epoch  8 Update  6820 Train cost mean so far 26.3404003998 fetching data time spent (sec) 0.066 update time spent (sec) 0.528
Epoch  8 Update  6830 Train cost mean so far 26.2179228394 fetching data time spent (sec) 0.074 update time spent (sec) 0.562
Epoch  8 Update  6840 Train cost mean so far 25.8566566159 fetching data time spent (sec) 0.062 update time spent (sec) 0.689
Epoch  8 Update  6850 Train cost mean so far 25.5119303541 fetching data time spent (sec) 0.061 update time spent (sec) 0.494
Epoch  8 Update  6860 Train cost mean so far 25.5812763209 fetching data time spent (sec) 0.057 update time spent (sec) 0.537
This epoch has seen 48780 samples, train cost 26.17
Epoch  9
Epoch  9 Update  6870 Train cost mean so far 25.9830749739 fetching data time spent (sec) 0.051 update time spent (sec) 0.446
Epoch  9 Update  6880 Train cost mean so far 25.8551714413 fetching data time spent (sec) 0.062 update time spent (sec) 0.453
Epoch  9 Update  6890 Train cost mean so far 26.1601595664 fetching data time spent (sec) 0.064 update time spent (sec) 0.588
Epoch  9 Update  6900 Train cost mean so far 25.5125445595 fetching data time spent (sec) 0.066 update time spent (sec) 0.528
------------- sampling from train ----------
Truth  0 :  the cat jumped on a toddler in the yard
Sample ( 0 )  :  a cat is walking
Truth  1 :  a man does a backflip off a cliff into water
Sample ( 1 )  :  a man is jumping into a river
Truth  2 :  a guy is playing the piano
Sample ( 2 )  :  a man is playing a piano
Truth  3 :  a woman is playing guitar and singing
Sample ( 3 )  :  a girl is playing a guitar
Truth  4 :  a person is riding a horse
Sample ( 4 )  :  a man is riding a horse
Truth  5 :  a boy is checking a calendar
Sample ( 5 )  :  a boy is looking at a calendar
Truth  6 :  someone is beating an egg
Sample ( 6 )  :  a woman is cracking an egg
Truth  7 :  a man riding cycle
Sample ( 7 )  :  a man is riding a bicycle
Truth  8 :  the person is walking through a forest
Sample ( 8 )  :  a man is walking in the forest
Truth  9 :  a puppy playing with a papper cup
Sample ( 9 )  :  a puppy is playing
------------- sampling from valid ----------
Truth  0 :  a guy is eating
Sample ( 0 )  :  a man is talking
Truth  1 :  a person is placing strawberries atop a cake
Sample ( 1 )  :  a man is making the apple
Truth  2 :  a man is cutting a piece of carpet with a knife
Sample ( 2 )  :  a man is cutting a paper
Truth  3 :  a man is dancing
Sample ( 3 )  :  a man is dancing
Truth  4 :  a man is cutting up a cucumber
Sample ( 4 )  :  a man is slicing a apple
Truth  5 :  a boy is throwing baseballs at another boy who is not catching but being hit by them
Sample ( 5 )  :  a man is riding a bicycle
Truth  6 :  a skater skates on a half pipe
Sample ( 6 )  :  a man is walking
Truth  7 :  the man behind the rock shot the man on the horse
Sample ( 7 )  :  a man is walking
Truth  8 :  some one toucing the baby beavers
Sample ( 8 )  :  a small loris is eating
Truth  9 :  you are a very good musician but just want a good singer
Sample ( 9 )  :  a man is playing music
Epoch  9 Update  6910 Train cost mean so far 25.921122085 fetching data time spent (sec) 0.071 update time spent (sec) 0.757
Epoch  9 Update  6920 Train cost mean so far 26.1942344874 fetching data time spent (sec) 0.06 update time spent (sec) 0.555
Epoch  9 Update  6930 Train cost mean so far 26.1617920407 fetching data time spent (sec) 0.069 update time spent (sec) 0.734
Epoch  9 Update  6940 Train cost mean so far 26.1532371192 fetching data time spent (sec) 0.054 update time spent (sec) 0.474
Epoch  9 Update  6950 Train cost mean so far 26.0284419141 fetching data time spent (sec) 0.087 update time spent (sec) 0.564
Epoch  9 Update  6960 Train cost mean so far 26.3917814813 fetching data time spent (sec) 0.067 update time spent (sec) 0.669
Epoch  9 Update  6970 Train cost mean so far 26.2301097038 fetching data time spent (sec) 0.074 update time spent (sec) 0.623
Epoch  9 Update  6980 Train cost mean so far 26.2290190416 fetching data time spent (sec) 0.059 update time spent (sec) 0.567
Epoch  9 Update  6990 Train cost mean so far 26.109491993 fetching data time spent (sec) 0.059 update time spent (sec) 0.582
Epoch  9 Update  7000 Train cost mean so far 25.9627161339 fetching data time spent (sec) 0.07 update time spent (sec) 0.59
------------- sampling from train ----------
Truth  0 :  funny activity with a dog
Sample ( 0 )  :  a dog is walking
Truth  1 :  a woman is slicing a pineapple
Sample ( 1 )  :  a man is slicing a pineapple
Truth  2 :  he is preparing thai curry
Sample ( 2 )  :  a man is mixing something
Truth  3 :  a girl is playing a guitar and singing
Sample ( 3 )  :  a girl is playing a guitar
Truth  4 :  a boy is doing a wheelie on a bicycle
Sample ( 4 )  :  a man is riding a bicycle
Truth  5 :  a lion cub tries to jump a fence
Sample ( 5 )  :  a lion is jumping
Truth  6 :  someone is slicing up a root
Sample ( 6 )  :  a man is slicing garlic
Truth  7 :  some animated girls are dancing
Sample ( 7 )  :  the girls are dancing
Truth  8 :  a woman is cutting the meat
Sample ( 8 )  :  a woman is cutting meat
Truth  9 :  a woman is wrapping tofu with a paper towel
Sample ( 9 )  :  a woman is wrapping tofu
------------- sampling from valid ----------
Truth  0 :  a guy is eating
Sample ( 0 )  :  a man is talking
Truth  1 :  a person is placing strawberries atop a cake
Sample ( 1 )  :  a man is making the apple
Truth  2 :  a man is cutting a piece of carpet with a knife
Sample ( 2 )  :  a man is cutting a paper
Truth  3 :  a man is dancing
Sample ( 3 )  :  a man is dancing
Truth  4 :  a man is cutting up a cucumber
Sample ( 4 )  :  a man is slicing a vegetable
Truth  5 :  a boy is throwing baseballs at another boy who is not catching but being hit by them
Sample ( 5 )  :  a man is riding a bicycle
Truth  6 :  a skater skates on a half pipe
Sample ( 6 )  :  a man is walking on the floor
Truth  7 :  the man behind the rock shot the man on the horse
Sample ( 7 )  :  a man is walking
Truth  8 :  some one toucing the baby beavers
Sample ( 8 )  :  the animal is eating
Truth  9 :  you are a very good musician but just want a good singer
Sample ( 9 )  :  a man is playing
Epoch  9 Update  7010 Train cost mean so far 26.1159527331 fetching data time spent (sec) 0.06 update time spent (sec) 0.484
Epoch  9 Update  7020 Train cost mean so far 25.9278411181 fetching data time spent (sec) 0.063 update time spent (sec) 0.564
Epoch  9 Update  7030 Train cost mean so far 25.8415084315 fetching data time spent (sec) 0.056 update time spent (sec) 0.613
Epoch  9 Update  7040 Train cost mean so far 25.6410390004 fetching data time spent (sec) 0.07 update time spent (sec) 0.517
Epoch  9 Update  7050 Train cost mean so far 26.2859248737 fetching data time spent (sec) 0.056 update time spent (sec) 0.571
Epoch  9 Update  7060 Train cost mean so far 26.3909457081 fetching data time spent (sec) 0.09 update time spent (sec) 0.669
Epoch  9 Update  7070 Train cost mean so far 26.2303572584 fetching data time spent (sec) 0.067 update time spent (sec) 0.439
Epoch  9 Update  7080 Train cost mean so far 25.8487650145 fetching data time spent (sec) 0.053 update time spent (sec) 0.499
Epoch  9 Update  7090 Train cost mean so far 26.7532139093 fetching data time spent (sec) 0.069 update time spent (sec) 0.586
Epoch  9 Update  7100 Train cost mean so far 26.4697900352 fetching data time spent (sec) 0.059 update time spent (sec) 0.746
------------- sampling from train ----------
Truth  0 :  a man is playing keyboards
Sample ( 0 )  :  a man is playing the piano
Truth  1 :  the person is hoers riding
Sample ( 1 )  :  a woman is riding a horse
Truth  2 :  three women are dancing on stage
Sample ( 2 )  :  three women are dancing
Truth  3 :  the woman is riding the horse
Sample ( 3 )  :  a woman is riding a horse
Truth  4 :  a cartoon is speaking on the phone
Sample ( 4 )  :  a puppet is talking on the phone
Truth  5 :  a person is cutting paper with scissors
Sample ( 5 )  :  a man is cutting paper
Truth  6 :  a shark is swimming in the river
Sample ( 6 )  :  a shark is swimming
Truth  7 :  a man is firing a gun
Sample ( 7 )  :  a man is shooting a gun
Truth  8 :  bus is moving on the downtown street
Sample ( 8 )  :  a bus is moving
Truth  9 :  a man cooking in his kichen
Sample ( 9 )  :  a man is filling a pan
------------- sampling from valid ----------
Truth  0 :  a man is dancing on a bench
Sample ( 0 )  :  a man is running
Truth  1 :  a man is cutting something with a knife
Sample ( 1 )  :  a man is peeling a gun
Truth  2 :  somebody is folding the paper
Sample ( 2 )  :  a man is slicing an apple
Truth  3 :  a potato is being cut into pieces
Sample ( 3 )  :  a man is peeling a potato
Truth  4 :  a man is talking
Sample ( 4 )  :  a man is talking
Truth  5 :  the man played his flute
Sample ( 5 )  :  a man is playing a flute
Truth  6 :  a child playing with a girl
Sample ( 6 )  :  two girls are dancing
Truth  7 :  the man poured the sauce over the chicken in the bag
Sample ( 7 )  :  a man is slicing a piece of chicken
Truth  8 :  someone is writing
Sample ( 8 )  :  a man is opening a door
Truth  9 :  the man is playing the drums
Sample ( 9 )  :  a man is playing the guitar
Epoch  9 Update  7110 Train cost mean so far 26.1783454948 fetching data time spent (sec) 0.074 update time spent (sec) 0.637
Epoch  9 Update  7120 Train cost mean so far 26.2120927831 fetching data time spent (sec) 0.053 update time spent (sec) 0.565
Epoch  9 Update  7130 Train cost mean so far 26.1525149023 fetching data time spent (sec) 0.066 update time spent (sec) 0.596
Epoch  9 Update  7140 Train cost mean so far 26.8264966995 fetching data time spent (sec) 0.059 update time spent (sec) 0.576
Epoch  9 Update  7150 Train cost mean so far 25.9759241997 fetching data time spent (sec) 0.061 update time spent (sec) 0.588
Epoch  9 Update  7160 Train cost mean so far 26.5957681453 fetching data time spent (sec) 0.069 update time spent (sec) 0.655
Epoch  9 Update  7170 Train cost mean so far 26.2697825763 fetching data time spent (sec) 0.062 update time spent (sec) 0.785
Epoch  9 Update  7180 Train cost mean so far 26.6621276606 fetching data time spent (sec) 0.064 update time spent (sec) 0.617
Epoch  9 Update  7190 Train cost mean so far 26.6024299374 fetching data time spent (sec) 0.068 update time spent (sec) 0.672
Epoch  9 Update  7200 Train cost mean so far 26.176947275 fetching data time spent (sec) 0.071 update time spent (sec) 0.727
------------- sampling from train ----------
Truth  0 :  the soccer players kicked the ball around in a match
Sample ( 0 )  :  men are playing soccer
Truth  1 :  a monkey passing through the water
Sample ( 1 )  :  a monkey is walking
Truth  2 :  a person kneads some dough in a bowl
Sample ( 2 )  :  a woman is kneading dough
Truth  3 :  a dog is playing
Sample ( 3 )  :  a dog is playing
Truth  4 :  salman is talking
Sample ( 4 )  :  a man is speaking
Truth  5 :  a woman is adding ingredients to a skillet
Sample ( 5 )  :  a woman is adding ingredients into a pan
Truth  6 :  an onion is being cut and chopped
Sample ( 6 )  :  a man is slicing an onion
Truth  7 :  a man is playing a piano
Sample ( 7 )  :  a man is playing a piano
Truth  8 :  a boy is cutting paper with scissors
Sample ( 8 )  :  a boy is cutting paper
Truth  9 :  a short hilarious clip about white cats ca n't flip
Sample ( 9 )  :  a cat is playing
------------- sampling from valid ----------
Truth  0 :  the dog is running and is being hit by a obstacle
Sample ( 0 )  :  a man is riding a bike
Truth  1 :  the boy danced on a park bench
Sample ( 1 )  :  a man is playing
Truth  2 :  a man gets shot on his horse
Sample ( 2 )  :  a man is riding a horse
Truth  3 :  the mouse is eating
Sample ( 3 )  :  a hamster is playing
Truth  4 :  someone is shooting at a target
Sample ( 4 )  :  a man is walking
Truth  5 :  the man played his guitar
Sample ( 5 )  :  a man is playing a guitar
Truth  6 :  one man showing stunt during skating
Sample ( 6 )  :  a man is jumping
Truth  7 :  a man pours oil over tomato slices
Sample ( 7 )  :  a person is pouring ingredients into a bowl
Truth  8 :  one young man is throwing tennis balls at another
Sample ( 8 )  :  a man is riding a bike
Truth  9 :  a man is driving a toy car in office
Sample ( 9 )  :  a man is playing a car
Epoch  9 Update  7210 Train cost mean so far 26.0014608901 fetching data time spent (sec) 0.065 update time spent (sec) 0.464
Epoch  9 Update  7220 Train cost mean so far 26.0888231735 fetching data time spent (sec) 0.063 update time spent (sec) 0.622
Epoch  9 Update  7230 Train cost mean so far 26.4315270684 fetching data time spent (sec) 0.061 update time spent (sec) 0.651
Epoch  9 Update  7240 Train cost mean so far 26.7352931985 fetching data time spent (sec) 0.066 update time spent (sec) 0.609
Epoch  9 Update  7250 Train cost mean so far 26.1058460793 fetching data time spent (sec) 0.064 update time spent (sec) 0.654
Epoch  9 Update  7260 Train cost mean so far 26.246967419 fetching data time spent (sec) 0.059 update time spent (sec) 0.554
Epoch  9 Update  7270 Train cost mean so far 26.274648889 fetching data time spent (sec) 0.066 update time spent (sec) 0.663
Epoch  9 Update  7280 Train cost mean so far 26.5999563957 fetching data time spent (sec) 0.057 update time spent (sec) 0.598
Epoch  9 Update  7290 Train cost mean so far 25.8850815054 fetching data time spent (sec) 0.061 update time spent (sec) 0.548
Epoch  9 Update  7300 Train cost mean so far 26.1142215573 fetching data time spent (sec) 0.064 update time spent (sec) 0.581
------------- sampling from train ----------
Truth  0 :  surgeons are operating on a man
Sample ( 0 )  :  a man is putting a man on a man
Truth  1 :  the rabbit is licking its paw
Sample ( 1 )  :  a rabbit is licking its paw
Truth  2 :  a woman is playing guitar
Sample ( 2 )  :  a woman is playing a guitar
Truth  3 :  someone is inserting a yellowish-brown substance into a rice ball
Sample ( 3 )  :  a woman is peeling a ball
Truth  4 :  a woman applying make-up to a man
Sample ( 4 )  :  a woman is doing a man
Truth  5 :  a girl is riding a horse
Sample ( 5 )  :  a woman is riding a horse
Truth  6 :  the people is shopping in the super market
Sample ( 6 )  :  a man is walking in a store
Truth  7 :  a delicious dish attractively served
Sample ( 7 )  :  a woman is slicing an onion
Truth  8 :  two women are sword fighting
Sample ( 8 )  :  two women are fighting
Truth  9 :  women are cooking kichen
Sample ( 9 )  :  a woman is mixing meat
------------- sampling from valid ----------
Truth  0 :  a man is playing a flute
Sample ( 0 )  :  a woman is talking
Truth  1 :  a man is cutting an onion with a cleaver
Sample ( 1 )  :  a man is slicing a carrot
Truth  2 :  a man is hitting a knife with a piece of wood
Sample ( 2 )  :  a man is cutting a pineapple
Truth  3 :  a person moves his finger toward a box and then gets attacked by a cat
Sample ( 3 )  :  a cat is opening a box
Truth  4 :  a man is cutting something with knife
Sample ( 4 )  :  a man is peeling a card of paper
Truth  5 :  the boy danced on and around a park bench
Sample ( 5 )  :  a man is playing a bicycle
Truth  6 :  the boy is playing the piano
Sample ( 6 )  :  a man is playing a piano
Truth  7 :  a man plays the guitar
Sample ( 7 )  :  a man is playing a guitar
Truth  8 :  a man is telling us about two mad brothers
Sample ( 8 )  :  a man is riding a bicycle
Truth  9 :  a little boy is getting injections
Sample ( 9 )  :  a boy is talking
Epoch  9 Update  7310 Train cost mean so far 25.9511265432 fetching data time spent (sec) 0.068 update time spent (sec) 0.564
Epoch  9 Update  7320 Train cost mean so far 26.1325685527 fetching data time spent (sec) 0.061 update time spent (sec) 0.562
Epoch  9 Update  7330 Train cost mean so far 26.0170205094 fetching data time spent (sec) 0.064 update time spent (sec) 0.57
Epoch  9 Update  7340 Train cost mean so far 26.0168726873 fetching data time spent (sec) 0.06 update time spent (sec) 0.535
Epoch  9 Update  7350 Train cost mean so far 26.3384289794 fetching data time spent (sec) 0.056 update time spent (sec) 0.613
Epoch  9 Update  7360 Train cost mean so far 26.2827792286 fetching data time spent (sec) 0.063 update time spent (sec) 0.488
Epoch  9 Update  7370 Train cost mean so far 26.4538537063 fetching data time spent (sec) 0.077 update time spent (sec) 0.733
Epoch  9 Update  7380 Train cost mean so far 26.151632342 fetching data time spent (sec) 0.067 update time spent (sec) 0.568
Epoch  9 Update  7390 Train cost mean so far 26.7139292215 fetching data time spent (sec) 0.057 update time spent (sec) 0.578
Epoch  9 Update  7400 Train cost mean so far 26.3429383013 fetching data time spent (sec) 0.059 update time spent (sec) 0.539
------------- sampling from train ----------
Truth  0 :  a women tickles a cat
Sample ( 0 )  :  a kitten is playing
Truth  1 :  a man is putting on shaving cream
Sample ( 1 )  :  a man is putting shaving
Truth  2 :  a woman is putting a red meat in a pan
Sample ( 2 )  :  a woman is putting meat into a pan
Truth  3 :  a person is playing a guitar
Sample ( 3 )  :  a man is playing a guitar
Truth  4 :  the man is seasoning the bread
Sample ( 4 )  :  a man is slicing bread
Truth  5 :  a man sits with a lion on the grass
Sample ( 5 )  :  a lion is playing with a man
Truth  6 :  a man is playing a drum
Sample ( 6 )  :  a man is playing drums
Truth  7 :  one black dog and one white dog are playing
Sample ( 7 )  :  two puppies are playing
Truth  8 :  exploding shark
Sample ( 8 )  :  a helicopter is flying
Truth  9 :  a man cooking his kichen
Sample ( 9 )  :  a man is pouring water into a pot
------------- sampling from valid ----------
Truth  0 :  the man is slicing a vegetable
Sample ( 0 )  :  a man is slicing a pineapple
Truth  1 :  a women is playing flute
Sample ( 1 )  :  a girl is playing a flute
Truth  2 :  a bird is dancing on the back of a chair
Sample ( 2 )  :  a cat is walking
Truth  3 :  somebody is working in a computer
Sample ( 3 )  :  a man is speaking
Truth  4 :  the woman is writing
Sample ( 4 )  :  a man is walking
Truth  5 :  a woman is taking her pet dog for a walk on the street
Sample ( 5 )  :  a dog is walking
Truth  6 :  women are preforming a traditonal dance
Sample ( 6 )  :  a man is singing
Truth  7 :  a lady is garnishing
Sample ( 7 )  :  a man is making some something
Truth  8 :  a gwomen singing with piano
Sample ( 8 )  :  a man is putting a man
Truth  9 :  a kitten is playing on top of a cat toy
Sample ( 9 )  :  a cat is playing
Epoch  9 Update  7410 Train cost mean so far 25.8821370583 fetching data time spent (sec) 0.068 update time spent (sec) 0.588
Epoch  9 Update  7420 Train cost mean so far 26.0945908686 fetching data time spent (sec) 0.06 update time spent (sec) 0.701
Epoch  9 Update  7430 Train cost mean so far 26.1757445813 fetching data time spent (sec) 0.053 update time spent (sec) 0.469
Epoch  9 Update  7440 Train cost mean so far 25.7611462775 fetching data time spent (sec) 0.105 update time spent (sec) 0.698
Epoch  9 Update  7450 Train cost mean so far 25.8430146613 fetching data time spent (sec) 0.067 update time spent (sec) 0.572
Epoch  9 Update  7460 Train cost mean so far 26.003742375 fetching data time spent (sec) 0.068 update time spent (sec) 0.629
Epoch  9 Update  7470 Train cost mean so far 25.7028620987 fetching data time spent (sec) 0.075 update time spent (sec) 0.558
Epoch  9 Update  7480 Train cost mean so far 25.6504122991 fetching data time spent (sec) 0.068 update time spent (sec) 0.64
Epoch  9 Update  7490 Train cost mean so far 26.3023685462 fetching data time spent (sec) 0.065 update time spent (sec) 0.507
Epoch  9 Update  7500 Train cost mean so far 26.1319038123 fetching data time spent (sec) 0.05 update time spent (sec) 0.565
------------- sampling from train ----------
Truth  0 :  puppies are walking towards a cat
Sample ( 0 )  :  puppies are playing
Truth  1 :  fiona my best friend
Sample ( 1 )  :  a woman is riding a horse
Truth  2 :  the two little duck child are playing and eating
Sample ( 2 )  :  two baby ducks are walking
Truth  3 :  tamil film vijay practicing karate very seriously
Sample ( 3 )  :  a man is breaking a stone
Truth  4 :  a man is putting butter on the tray
Sample ( 4 )  :  a man is putting butter
Truth  5 :  two baby duck are walking in grass
Sample ( 5 )  :  two baby ducks are walking
Truth  6 :  a sleeping cat wakes up
Sample ( 6 )  :  a cat is sleeping
Truth  7 :  the lady cut the skin off the chicken
Sample ( 7 )  :  a woman is cutting chicken
Truth  8 :  a man jumps onto a low wall
Sample ( 8 )  :  a man jumps
Truth  9 :  a man shouting
Sample ( 9 )  :  a man is dancing
------------- sampling from valid ----------
Truth  0 :  steve martin performs onstage
Sample ( 0 )  :  a man is dancing
Truth  1 :  a cat is under a sofa
Sample ( 1 )  :  a man is running
Truth  2 :  the man is running
Sample ( 2 )  :  a man is running
Truth  3 :  a person showing the applications of the computer
Sample ( 3 )  :  a man is writing
Truth  4 :  a dog is walking
Sample ( 4 )  :  a dog is playing
Truth  5 :  a dog is running on the road
Sample ( 5 )  :  a man is riding a bike
Truth  6 :  a man is cutting an onion
Sample ( 6 )  :  a man is cutting an apple
Truth  7 :  a cat is walking on its two front paws
Sample ( 7 )  :  a dog is running
Truth  8 :  the man is playing the piano
Sample ( 8 )  :  a man is playing
Truth  9 :  a man is slicing a potato
Sample ( 9 )  :  a woman is peeling a potato
Epoch  9 Update  7510 Train cost mean so far 25.8768112777 fetching data time spent (sec) 0.059 update time spent (sec) 0.544
